sampleID,read_count,"Bacteria,",p_NA,g_Actinobaculum,g_Actinomyces,g_Arcanobacterium,g_Mobiluncus,g_Varibaculum,g_Alloscardovia,g_Bifidobacterium,g_Gardnerella,Gardnerella_vaginalis,f_Corynebacteriaceae,g_Corynebacterium,g_Lawsonella,g_Rhodococcus,o_Micrococcales,g_Brevibacterium,g_Cellulomonas,g_Dermabacter,g_Leifsonia,g_Zimmermannella,g_Micrococcus,g_Rothia,g_Propionibacterium,g_Atopobium,Atopobium_deltae,Atopobium_minutum,Atopobium_parvulum,Atopobium_vaginae,g_Collinsella,g_Olsenella,g_Senegalimassilia,g_Slackia,o_Bacteroidales,g_Bacteroides,f_Porphyromonadaceae,g_Parabacteroides,g_Porphyromonas,g_Alloprevotella,g_Prevotella,Prevotella_amnii,Prevotella_bivia,Prevotella_buccalis,Prevotella_disiens,Prevotella_nigrescens,Prevotella_timonensis,Prevotella_bergensis,Prevotella_corporis,Prevotella_salivae,Prevotella_denticola,Prevotella_histicola,Prevotella_melaninogenica,f_Prevotellaceae,g_Alistipes,g_Mucinivorans,f_Rikenellaceae,g_Bergeyella,c_Chloroplast,g_Mucispirillum,g_Bacillus,g_Gemella,g_Listeria,g_Staphylococcus,o_Lactobacillales,g_Aerococcus,g_Eremococcus,g_Facklamia,g_Globicatella,g_Granulicatella,g_Enterococcus,g_Lactobacillus,Lactobacillus_coleohominis,Lactobacillus_crispatus,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Lactobacillus_reuteri,g_Lactococcus,g_Streptococcus,o_Clostridiales,f_Family_XI,g_Anaerococcus,g_Ezakiella,g_Finegoldia,g_Gallicola,g_Helcococcus,g_Murdochiella,g_Parvimonas,g_Peptoniphilus,f_Family_XIII,f_Lachnospiraceae,g_Anaerostipes,g_Blautia,g_Coprococcus,g_Dorea,g_Fusicatenibacter,g_Howardella,g_Johnsonella,g_Lachnoclostridium,g_Lachnospira,g_Moryella,g_Oribacterium,g_Roseburia,g_Peptococcus,f_Peptostreptococcaceae,g_Filifactor,g_Intestinibacter,g_Peptoclostridium,g_Peptostreptococcus,f_Ruminococcaceae,g_Anaerotruncus,g_Butyricicoccus,g_Faecalibacterium,g_Fastidiosipila,g_Oscillibacter,g_Ruminiclostridium,g_Ruminococcus,g_Subdoligranulum,g_Bulleidia,f_Erysipelotrichaceae,g_Solobacterium,f_Veillonellaceae,g_Dialister,g_Megasphaera,g_Negativicoccus,g_Veillonella,g_Fusobacterium,g_Leptotrichia,g_Sneathia,Sneathia_amnii,Sneathia_sanguinegens,g_Bosea,g_Methylobacterium,f_Rhodospirillaceae,c_Betaproteobacteria,g_Parasutterella,g_Sutterella,g_Lautropia,g_Massilia,f_Neisseriaceae,g_Neisseria,g_Desulfovibrio,g_Campylobacter,g_Succinivibrio,f_Enterobacteriaceae,g_Enterobacter,g_Escherichia/Shigella,g_Salmonella,g_Actinobacillus,g_Aggregatibacter,g_Haemophilus,g_Acinetobacter,g_Enhydrobacter,g_Psychrobacter,g_Pseudomonas,g_Jonquetella,g_Mycoplasma,g_Ureaplasma,g_Akkermansia,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
subject_15_day39,9126,0,0,0,0,0,0,0,0,0,0,3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,17,0,0,0,0,0,0,0,136,230,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,8,0,0,0,3675,0,0,0,0,0,0,2,9,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,237,462,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019050847529189052,0.03705815023081751,0.07816565771970387,0.473873162958142,0.6417768113960232,0.27661773700435466,0.6407061273500403,0.11734995058725509,0.024508579803487654,0.015706900378259215,0.0024437014235653954,0.13233566849709136,0.23626898249366904,III-B,0.6417768113960232,III
subject_15_day4,13341,0,0,0,0,0,0,0,0,0,4,2358,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,59,0,0,25,0,3,0,0,0,11,0,1397,2271,0,0,34,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,11,0,0,0,45,0,0,0,0,0,0,16,0,5,0,0,0,24,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1533,0,0,0,0,52,0,0,0,394,1015,0,0,0,0,1704,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.000229940662792034,0.004100027233165552,0.02483734051033143,0.0051641916560317,0.0364632465102145,0.194669127276471,0.30916473050059035,0.03731773445222992,0.007203385324874026,0.004477844393479695,0.0010383872755762161,0.019305479380677528,0.027579953057381097,IV-B,0.30916473050059035,IV-B
subject_15_day40,8619,0,0,0,0,0,0,0,0,0,0,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,16,0,0,0,0,0,16,0,161,156,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,6,0,0,0,3045,0,0,0,0,0,0,0,34,15,0,0,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,297,625,0,0,0,0,0,43,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017675393021370491,0.03444640981137537,0.0778089935507943,0.4049911906661329,0.5684657115362713,0.30217440050008487,0.7027178553756581,0.11603659230523364,0.02406644392142365,0.015497620969476822,0.0023484229490736107,0.12497261250021414,0.2198076037138649,IV-B,0.7027178553756581,IV-B
subject_15_day41,10010,0,0,0,0,0,0,0,0,0,0,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,22,0,0,11,0,3,0,0,106,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,2,0,0,0,2369,0,0,0,0,0,0,4,3,38,0,0,0,26,21,0,0,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,30,153,0,0,11,0,0,0,0,0,135,1031,0,0,0,0,0,61,0,0,0,0,0,0,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,19,0,0.0013779955005054575,0.02561344149505161,0.07535679349047801,0.23203643722265707,0.3509907168786427,0.323953815820094,0.7518134078142653,0.08587247883694055,0.022273725220761507,0.01416572620028858,0.0023491724375576607,0.09357276755444978,0.15971639306859223,IV-B,0.7518134078142653,IV-B
subject_15_day42,5402,0,0,0,0,0,0,0,0,0,0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,4,0,0,0,0,0,0,0,45,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,1612,0,0,0,0,0,0,8,0,12,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,25,511,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0.0015735609598229567,0.02965110334387124,0.07760463060538307,0.30686889817100355,0.4390063674916419,0.31289929201188366,0.7291647977566634,0.094794924726279,0.023294448477470597,0.014945844349215703,0.0022796144151444363,0.10673156143176288,0.18550385556614132,IV-B,0.7291647977566634,IV-B
subject_15_day5,14122,0,0,0,0,0,0,0,0,0,4,6010,0,11,13,0,0,0,0,0,0,0,0,0,0,35,0,0,0,159,0,0,20,0,17,0,0,0,84,0,613,897,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,44,0,0,0,0,0,16,0,0,0,257,0,0,0,10,0,0,45,19,56,0,0,0,50,61,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,392,0,0,0,0,12,0,0,0,266,798,0,0,0,0,1515,2183,0,0,0,0,0,0,3,0,40,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,15,0,0,273,0,0.0005413820718036861,0.009222993066069572,0.05337283688598483,0.0202941048519046,0.08709018051636327,0.30494562125727914,0.6626932820070058,0.05295690680141787,0.01564266689261732,0.009029776254578606,0.002010342125386686,0.04073603866225469,0.06172375577647998,IV-B,0.6626932820070058,IV-B
subject_15_day6,9856,0,0,0,0,0,0,0,0,0,0,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,60,0,0,28,0,18,0,0,0,315,0,792,352,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,15,0,0,0,0,0,0,9,0,5,0,0,0,66,57,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,346,0,0,0,0,8,0,0,0,134,363,0,0,0,0,2388,3128,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.00017932111278558998,0.003034848367096368,0.018328739727169294,0.00287543332545433,0.025232743592172997,0.11254795195241439,0.18413117951107924,0.022983498727916954,0.005328934726218169,0.0032499878730717848,0.000759854466239377,0.013519550641981681,0.01968790510415872,IV-B,0.18413117951107924,IV-B
subject_15_day7,9962,0,0,0,0,0,0,0,0,0,0,2711,0,0,9,0,0,0,0,0,0,0,0,0,0,65,0,0,0,110,0,0,43,0,12,0,0,0,73,0,1220,334,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0,0,0,0,0,0,9,6,19,0,0,0,39,42,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,277,0,0,0,0,0,0,0,0,227,550,0,0,0,0,1735,2278,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.000317354171702381,0.005434505607228474,0.03520041803434799,0.003928698903602203,0.047016781066108876,0.22926254113879038,0.4213963802106738,0.039588150594315794,0.009843683026208505,0.00605494107418108,0.0012812055768603044,0.02552117677153612,0.03731969054938804,IV-B,0.4213963802106738,IV-B
subject_15_day8,13244,0,0,0,0,0,0,0,0,0,0,4466,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,186,0,0,27,0,17,0,0,0,68,0,1330,810,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,16,0,0,0,92,0,0,0,2,0,0,5,0,3,0,0,0,27,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,573,0,0,0,0,0,0,0,0,341,563,0,0,0,0,2032,2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039859827540484054,0.006934951564855007,0.04341525806015663,0.009708385026493354,0.06338054613903955,0.2696615849783649,0.5395262453470603,0.045054856931868344,0.012164043107795971,0.007353458322419327,0.0014679545576692004,0.032311773037857885,0.04797071130842261,IV-B,0.5395262453470603,IV-B
subject_15_day9,6326,0,0,0,0,0,0,0,0,0,0,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,85,0,0,28,0,12,0,0,0,94,0,809,486,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,37,0,0,0,0,0,0,3,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,286,0,0,0,0,0,0,0,0,266,394,0,0,0,0,648,814,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.0004111926004267747,0.007174154180809509,0.04509029247572874,0.008918972138381106,0.06495899012641568,0.306530010534178,0.6032760697772819,0.051799073192896714,0.01255795970469965,0.007678820508027574,0.0015879276059707515,0.03362309692150133,0.04960837418854557,IV-B,0.6032760697772819,IV-B
subject_150_day1,8902,0,0,0,0,0,0,0,0,0,2540,3557,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,29,0,0,0,0,0,161,0,0,0,313,0,0,0,23,0,0,55,19,23,0,0,0,0,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,52,0,0,373,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,0.0007231475695855869,0.010278242522135002,0.04922280293437487,0.03427247389454351,0.09545695270806659,0.22475590283186953,0.4954020028935156,0.04840230002187274,0.017460719499014107,0.008271776077812265,0.0022203634764897287,0.04014090861685178,0.06184700211205585,IV-B,0.4954020028935156,IV-B
subject_150_day10,4959,0,0,0,0,0,0,0,0,0,63,131,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,81,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2151,0,0,0,1691,0,0,0,2,0,0,36,153,75,0,0,9,0,55,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0.0035281320555009808,0.034713551438179745,0.03318825264264178,0.3758040347371957,0.43093878558365667,0.05838477635098311,0.11785163093746594,0.08494072458288579,0.013093816966196463,0.008036812183917438,0.0015678767638085543,0.0884283443013797,0.15630033134134488,III-B,0.43093878558365667,III
subject_150_day11,13231,0,0,0,0,0,0,0,0,0,117,230,0,42,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,87,0,0,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,4893,0,0,0,7020,0,0,0,4,0,0,23,235,66,0,0,11,0,44,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,169,0,0.0035787318358269085,0.04248530974627268,0.042074407553728696,0.6319109033866128,0.6683918564767651,0.06196865074469772,0.13146020812456272,0.09009487772317185,0.015998183955405122,0.010471145437655205,0.0011873537205619427,0.11713469831690024,0.214847057051448,III-B,0.6683918564767651,III
subject_150_day12,11173,0,0,0,0,0,0,0,0,0,0,40,0,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3195,0,0,0,7469,0,0,0,0,0,0,14,64,45,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,5,0,0,38,0,0.0033836210159612712,0.04527260313451508,0.045445110806782214,0.8123488746114088,0.792791175482547,0.05946014685759493,0.1278343049721652,0.0894607800627166,0.01711502827987483,0.011345196095539694,0.0010326400869174381,0.12589620218318107,0.2393194498791791,III-A,0.8123488746114088,III
subject_150_day13,11162,0,3,0,0,0,3,0,0,0,23,0,0,38,39,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,10,0,0,0,0,48,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7791,0,0,0,2532,0,0,0,0,0,0,43,138,61,0,0,3,0,50,0,7,7,11,0,0,8,0,0,0,5,5,0,9,0,0,0,0,0,13,15,0,0,23,0,0,0,7,0,0,6,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.003651788751290867,0.022869083287965296,0.015111426689213047,0.17806674346219528,0.1783078044482834,0.019350490889075308,0.0394011902230137,0.030208543494120284,0.005896779590806887,0.0038569950164645725,0.0005629338798689821,0.039528517993947326,0.07063128935914412,III-B,0.1783078044482834,III
subject_150_day14,22851,0,0,0,4,0,0,0,0,0,39,60,0,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,206,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,19221,0,0,0,2223,0,0,0,7,0,0,56,76,139,0,0,0,0,36,0,0,0,0,2,0,0,9,0,0,0,5,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,296,0,0.003413455547796105,0.014433623267758601,0.005846198005141481,0.061028735674757445,0.06042048999750581,0.007524296717659357,0.01440541840652616,0.010449522652220083,0.0024655761168205486,0.0014774587648822418,0.0003132042623716126,0.01384082375244485,0.02526324102825801,III-A,0.061028735674757445,III
subject_150_day16,15804,0,0,0,0,0,0,0,0,0,51,92,0,23,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14463,0,0,0,490,0,0,0,8,0,0,3,46,35,0,0,0,0,14,0,49,0,10,3,0,7,10,0,0,29,0,0,10,0,0,0,0,0,0,28,0,0,134,0,0,4,9,6,0,0,0,0,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,11,0,0,120,0,0.0032485671901286753,0.010743964842378934,0.0021133254221809357,0.017490302552612337,0.019464502893822455,0.002934430257381242,0.005751940650873889,0.003174382205193914,0.0010197845545711964,0.0005315006739917272,0.00015976792990700841,0.004374499193232298,0.008328063865123494,III-B,0.019464502893822455,III
subject_150_day18,9849,0,0,0,0,0,0,0,0,0,58,151,0,17,61,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5144,0,0,0,733,0,0,0,19,0,0,213,308,179,0,0,8,0,115,0,0,0,0,0,0,0,33,0,0,0,11,0,0,0,0,0,0,0,76,101,0,0,0,0,0,0,0,0,0,0,0,0,866,0,0,34,0,0,0,0,0,0,0,0,0,0,66,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,615,0,0.0030195840888715174,0.01591034560870889,0.0101650858283678,0.06467620881535108,0.07775107420914674,0.023824839277011754,0.03643960611392782,0.03537470698634138,0.006466824349138311,0.0023017604894579793,0.0019339413754437477,0.020948074769560645,0.03435151249737659,III-B,0.07775107420914674,III
subject_150_day19,9913,0,0,0,0,0,0,0,0,0,26,86,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,552,0,72,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6403,0,0,0,400,0,0,0,3,0,0,58,236,110,0,0,2,0,84,0,0,0,0,0,0,0,35,0,0,0,8,0,0,0,0,0,0,0,46,34,0,0,0,0,0,0,0,0,0,0,0,0,911,0,0,44,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0.003094149980531109,0.012656788821752741,0.00487058946755401,0.03034483720357179,0.0359443927626635,0.01278227190879248,0.016255260567945462,0.015053948737460812,0.002595936696368041,0.0010511104236673883,0.001049886339936872,0.008829082087665984,0.01603115477991618,III-B,0.0359443927626635,III
subject_150_day20,7235,0,0,0,0,0,0,0,0,0,0,38,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6533,0,0,0,417,0,0,0,0,0,0,27,33,7,0,0,2,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,107,0,0.0033185107022883097,0.012056051812084127,0.003492752458911357,0.033163318353945495,0.03379843021550042,0.004453085476935452,0.008902289067011298,0.0057198913277338274,0.0013150641773485852,0.0008441407052034317,0.00015126059869434075,0.007435942204883175,0.01433110386011469,III-B,0.03379843021550042,III
subject_150_day21,4409,0,0,0,0,0,0,0,0,0,46,125,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,211,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442,0,0,0,619,0,0,0,3,0,0,48,304,28,0,0,0,0,34,0,0,0,0,0,0,0,7,0,0,0,32,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,5,0,0,0,0,0,0,0,0,0,0,28,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0.0032764512864846013,0.020298207749972784,0.015446247073740565,0.12364109124361448,0.1415346813620937,0.03356054761631206,0.05822981617296662,0.03866182513180174,0.00662391208551745,0.0035584296484140656,0.0012027619866819344,0.03426685637735974,0.0597272327052128,III-B,0.1415346813620937,III
subject_150_day22,7457,0,0,0,0,0,0,0,0,0,49,39,0,0,28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,754,0,0,20,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,0,0,0,482,0,0,0,3,0,0,65,1453,57,0,0,0,0,122,0,0,0,0,0,0,0,11,0,0,0,70,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,1730,0,0,19,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.0015400541915693245,0.011951812949731546,0.010799360711099616,0.06378379062839004,0.08155710919360273,0.039549635227103204,0.04330346771263596,0.06888842477149236,0.0060119135128006325,0.002169141483068747,0.002714722085695068,0.022349118310829277,0.036769744603477324,III-B,0.08155710919360273,III
subject_150_day23,10582,0,0,0,2,0,0,0,7,0,231,563,0,50,73,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,17,0,686,0,0,21,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,2896,0,0,0,2301,0,0,0,15,0,0,172,1007,162,0,0,0,0,195,2,0,0,0,0,0,0,61,0,0,0,12,0,0,0,0,0,0,0,5,54,0,0,0,0,0,0,0,0,0,0,0,0,918,0,2,39,0,0,0,0,0,0,0,0,0,0,44,0,21,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,6,0,0,472,0,0.002690508947290793,0.028846787343948993,0.0333465779009563,0.2547244039900674,0.341938127613682,0.09456022124428011,0.17404231800154707,0.13195577484005408,0.014511189710526276,0.0075120081708093854,0.002777459645677787,0.0815775463680394,0.13577371926481144,III-B,0.341938127613682,III
subject_150_day24,9812,0,0,0,0,0,0,0,4,0,66,243,0,39,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,410,0,0,8,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,2,0,0,0,0,4,5009,0,0,0,1930,0,0,0,4,0,0,98,545,108,0,0,0,0,120,0,0,2,0,0,0,0,35,0,0,0,21,0,3,0,0,0,0,0,3,47,0,0,9,0,0,0,0,0,0,0,0,0,529,0,6,48,0,0,0,0,0,0,0,0,0,0,34,0,8,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4,0,0,147,0,0.0033618527544805525,0.024714915922221213,0.020610676492882875,0.18755052115703214,0.2153825224415904,0.041162801103054585,0.07505920116335948,0.05450391285117404,0.008525538355984637,0.005278616155610298,0.0014404412377672592,0.050962776219626145,0.08706564141584366,III-B,0.2153825224415904,III
subject_150_day25,12718,0,0,0,0,0,0,0,0,0,110,512,0,12,63,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,61,0,1517,0,0,0,961,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,0,10,0,0,0,0,0,2341,0,0,0,1309,0,0,0,6,0,0,137,2674,84,0,0,0,0,182,0,0,0,0,0,0,0,63,0,0,0,36,0,0,0,0,0,0,0,3,62,0,0,0,0,0,0,0,0,0,0,0,0,1927,0,0,220,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0.0016892663459842448,0.016317257908498414,0.019832491761836678,0.1087652401542377,0.14761786484305625,0.0763255916862154,0.1113552898247318,0.09717210508717694,0.009002317268183997,0.0041452982735362826,0.002730258085178585,0.04147145544951104,0.06608443650856474,III-B,0.14761786484305625,III
subject_150_day26,5459,0,0,0,0,0,0,0,0,0,20,98,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3558,0,0,0,1329,0,0,0,11,0,0,43,34,43,0,0,0,0,29,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0.0036761528744796794,0.024897134876640043,0.018871002933068842,0.20344836928596016,0.21043689826800152,0.028353093085466213,0.05684008204192143,0.03804238214008858,0.008722315818088489,0.00472119701694396,0.0010348819713613705,0.04682508209232292,0.08310681425593751,III-B,0.21043689826800152,III
