"sampleID","read_count","g_Acidaminococcus","g_Acinetobacter","g_Actinobaculum","g_Actinomyces","g_Actinotignum","g_Aerococcus","g_Aeromonas","g_Agrobacterium","g_Alistipes","g_Alloiococcus","g_Alloprevotella","g_Alloscardovia","g_Anaerococcus","g_Anaeroglobus","g_Anoxybacillus","g_Aquabacterium","g_Arcanobacterium","g_Arthrobacter","Atopobium_deltae","Atopobium_minutum","g_Bacillus","g_Bacteroides","g_Barnesiella","g_Bifidobacterium","g_Bilophila","g_Blautia","g_Bradyrhizobium","g_Brevibacterium","g_Bulleidia","g_Burkholderia","g_Butyricimonas","g_Campylobacter","g_Capnocytophaga","g_Cardiobacterium","g_Catonella","g_Chlamydia","g_Chryseobacterium","g_Citrobacter","g_Cloacibacterium","BVAB2","BVAB1","g_Clostridioides","g_Clostridium","g_Collinsella","g_Comamonas","g_Corynebacterium","g_Criibacterium","g_Cronobacter","g_Curtobacterium","g_Cutibacterium","g_Dakarella","g_Delftia","g_Dermabacter","g_Desulfovibrio","g_Dialister","g_Dorea","g_Eggerthella","g_Eggerthia","g_Eikenella","g_Enterobacter","g_Enterococcus","g_Eremococcus","g_Erwinia","g_Erysipelatoclostridium","g_Escherichia","g_Ezakiella","g_Facklamia","g_Faecalibacterium","g_Fannyhessea","g_Fenollaria","g_Filifactor","g_Finegoldia","g_Fusobacterium","Gardnerella_vaginalis","g_Gemella","g_Geobacillus","g_Gleimia","g_Globicatella","g_Granulicatella","g_Haemophilus","g_Hafnia","g_Herbaspirillum","g_Janibacter","g_Janthinobacterium","g_Jonquetella","g_Klebsiella","g_Lachnoanaerobaculum","g_Lachnoclostridium","g_Lachnospira","g_Lactiplantibacillus","Lactobacillus_acidophilus","Lactobacillus_amylovorus","Lactobacillus_casei","Lactobacillus_coleohominis","Lactobacillus_crispatus","Lactobacillus_curvatus","Lactobacillus_delbrueckii","Lactobacillus_gasseri","Lactobacillus_helveticus","Lactobacillus_iners","Lactobacillus_jensenii","Lactobacillus_johnsonii","Lactobacillus_kefiranofaciens","Lactobacillus_kitasatonis","Lactobacillus_mucosae","Lactobacillus_mulieris","Lactobacillus_reuteri","Lactobacillus_rhamnosus","Lactobacillus_ruminis","Lactobacillus_vaginalis","g_Lactococcus","g_Lancefieldella","g_Leptotrichia","g_Leuconostoc","g_Ligilactobacillus","g_Limosilactobacillus","g_Listeria","g_Mageeibacillus","g_Massilia","g_Megasphaera","g_Methylobacterium","g_Micrococcus","g_Mobiluncus","g_Mogibacterium","g_Moraxella","g_Morganella","g_Murdochiella","g_Mycoplasma","g_Negativicoccus","g_Neisseria","g_Odoribacter","g_Olegusella","g_Oligella","g_Olsenella","g_Pantoea","g_Parabacteroides","g_Paraburkholderia","g_Paracoccus","g_Parvimonas","g_Pauljensenia","g_Pectobacterium","g_Pediococcus","g_Peptococcus","g_Peptoniphilus","g_Peptostreptococcus","g_Phocaeicola","g_Photobacterium","g_Porphyromonas","Prevotella_amnii","Prevotella_baroniae","Prevotella_bergensis","Prevotella_bivia","Prevotella_buccae","Prevotella_buccalis","Prevotella_colorans","Prevotella_copri","Prevotella_corporis","Prevotella_dentalis","Prevotella_denticola","Prevotella_disiens","Prevotella_histicola","Prevotella_intermedia","Prevotella_lascolaii","Prevotella_loescheii","Prevotella_marshii","Prevotella_melaninogenica","Prevotella_micans","Prevotella_nigrescens","Prevotella_oralis","Prevotella_oris","Prevotella_pleuritidis","Prevotella_ruminicola","Prevotella_shahii","Prevotella_stercorea","Prevotella_timonensis","Prevotella_veroralis","g_Propionimicrobium","g_Pseudoflavonifractor","g_Pseudoglutamicibacter","g_Pseudomonas","g_Psychrobacter","g_Rahnella","g_Ralstonia","g_Raoultella","g_Rhodococcus","g_Roseburia","g_Rothia","g_Ruminococcus","g_Sanguibacter","g_Schaalia","g_Serratia","g_Shigella","g_Slackia","Sneathia_amnii","Sneathia_sanguinegens","g_Solobacterium","g_Sphingobium","g_Staphylococcus","g_Stenotrophomonas","g_Streptococcus","g_Sutterella","g_Tannerella","g_Treponema","g_Trueperella","g_Ureaplasma","g_Urinicoccus","g_Vaginella","g_Varibaculum","g_Variovorax","g_Veillonella","g_Weissella","g_Winkia","g_Xanthomonas","g_Eubacterium","I.A_sim","I.B_sim","II_sim","III.A_sim","III.B_sim","IV.A_sim","IV.B_sim","IV.C0_sim","IV.C1_sim","IV.C2_sim","IV.C3_sim","IV.C4_sim","V_sim","subCST","score","CST"
"subject_48_day_14",37621040,0,0,0,217,120,57275,0,0,0,0,0,17,78756,0,0,0,175,0,640,3791,91,1036,0,0,0,0,0,0,0,0,0,12593,0,0,557,0,0,0,0,24323,19147,0,0,0,0,961,741,0,0,104,0,36,0,0,51680,517,0,107,0,0,72,0,0,0,0,5751,20,1117,1191405,45799,0,2945,0,13870973,3195,0,0,0,0,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73097,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,695,61,157954,3903,2656076,0,80,25181,0,0,0,386,0,2024,104,6424,71,0,136,0,407,0,0,360,0,0,0,661,8909251,997,1126,0,180747,9062,43,8050,2287841,22,120205,619386,2692,22000,430,29,18685,82,800,0,0,373,14069,0,4033,287,2444,0,0,255,0,7066427,505,216,0,0,4117,0,0,87,0,0,11361,0,1314,0,220,0,0,97,0,0,0,74,223,17,916,0,3603,0,0,21228,544,0,230,0,1491,0,25,0,2200,0.000621280404000276,0.0097599534986702,0.0505533690064695,0.00575965576048483,0.062374372050103,0.261478125221432,0.543896585507385,0.121750306977992,0.0160763736511894,0.00830484156524989,0.0062810664615185,0.0346122838692826,0.0489416656092235,"IV-B",0.543896585507385,"IV-B"
"subject_48_day_6",6864841,0,0,0,24,50,12217,0,0,0,0,0,0,7147,0,0,0,46,0,181,818,151,128,0,0,0,0,0,0,0,0,0,1216,0,0,14,0,0,0,0,427,997,0,0,0,0,941,364,0,0,23,0,12,39,0,18200,0,0,0,0,0,142,0,0,0,0,1761,0,72,258482,4714,0,862,0,2485183,1606,0,0,0,60,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35190,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,114,3672,1401,223075,0,109,2165,0,0,0,50,0,794,0,72,0,0,0,0,0,0,0,0,0,0,0,0,1615185,7317,49,0,19221,3292,37,296,1951045,0,5416,42583,2309,6973,0,0,8017,59,49,0,0,0,226,0,2043,0,1266,0,0,0,0,98218,496,46,0,0,1616,0,0,20,0,0,285,0,0,0,166,0,0,0,0,0,0,13,462,0,998,0,60,0,0,32175,181,0,314,0,1343,0,15,0,36,0.000653145713834458,0.00979099578611323,0.045323243779444,0.00822443013684921,0.0616255640014432,0.214019694617192,0.452831374431969,0.122128220888127,0.0160781443735925,0.00858224580794586,0.0117598038484371,0.0350936401562983,0.0472771539954531,"IV-B",0.452831374431969,"IV-B"
"subject_48_day_18",17836931,0,0,0,17,36,13802,0,0,0,0,0,0,5926,0,0,0,126,0,503,2289,139,166,0,0,0,0,0,0,0,0,0,2319,0,0,181,0,0,0,0,6638,8632,0,0,0,0,1584,166,0,0,308,0,25,47,0,23680,0,0,0,0,0,78,0,0,0,0,1269,112,0,755216,13444,0,2699,1360,9335542,1819,0,0,0,35,4874,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,119451,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,103,48670,2814,1829250,0,233,1889,0,0,0,66,0,1383,5533,569,44,0,129,0,36,0,0,36,0,0,0,24,3605811,203,116,0,10365,2368,24,1249,874609,0,23178,273681,976,5079,55,0,5430,50,249,0,0,28,2645,0,1023,36,667,0,0,29,0,756081,205,76,0,0,2859,0,0,75,0,0,3586,108,159,0,108,0,0,0,0,0,0,55,509,0,7015,0,438,0,0,59742,305,0,297,0,3090,0,76,0,636,0.000667737690420146,0.0104103081140761,0.0582037300825957,0.01033540672136,0.0790950640849932,0.291606683711416,0.629883543059492,0.0789487666671135,0.017756897568454,0.00988585434215694,0.00494178822263011,0.039615570806796,0.0595278198039882,"IV-B",0.629883543059492,"IV-B"
"subject_48_day_24",14095958,0,0,0,87,29,19132,0,0,0,0,0,0,4354,0,0,0,50,0,628,3440,195,113,0,0,0,0,0,0,0,0,0,1654,0,0,174,0,0,0,0,5835,6255,0,0,0,0,806,171,0,0,80,0,27,0,0,90080,0,0,0,0,0,114,0,0,0,0,589,19,0,1188637,6634,0,1146,0,7674993,1723,0,0,0,45,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,142,52265,1421,411116,0,163,2241,0,0,0,39,0,1038,0,1292,61,0,119,0,85,0,0,126,0,0,0,19,2319257,228,230,0,42004,1348,0,2143,145823,0,16969,890136,148,3979,121,0,4872,0,731,0,0,19,3106,0,349,109,299,0,0,53,0,1072348,32,60,0,0,1681,0,0,34,0,0,3588,0,338,0,84,0,0,35,0,0,0,48,428,0,449,0,988,0,0,53338,130,0,222,0,237,0,122,0,619,0.000641124597920476,0.0100220162741668,0.0594972326071823,0.00791036388635725,0.0768908068411993,0.281706038448091,0.630243879758608,0.0700920027103888,0.0172530739804471,0.00956733351611512,0.00362476196502901,0.0390376709484443,0.0593078892620198,"IV-B",0.630243879758608,"IV-B"
"subject_48_day_16",34996513,0,19,0,187,100,29595,0,0,0,0,0,0,35587,0,0,0,218,0,1439,3261,106,793,0,29,0,0,0,0,0,0,0,5087,0,0,157,0,0,0,0,4437,7473,0,0,0,0,901,126,0,0,53,0,23,50,0,47259,0,0,55,0,0,68,0,0,0,0,132,29,410,1114670,5381,0,1305,0,16826879,2039,0,0,0,0,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,62,44817,2369,578251,0,148,128696,0,0,0,35,0,324,63,2969,0,0,130,0,183,0,0,209,0,0,0,159,9988046,805,607,0,80533,5817,22,4157,1272720,0,50968,798632,1647,12111,199,0,11700,32,860,0,0,231,7114,0,2333,151,1230,0,0,110,0,3602497,328,103,0,0,2425,0,0,54,0,0,2979,0,804,0,175,0,0,151,0,0,0,43,144,0,702,24,1759,0,0,9587,255,0,156,0,501,0,14,0,614,0.000694549750136911,0.0106793634449663,0.0560244587069254,0.0112620470562663,0.0753778419957706,0.256783864820242,0.56322319350279,0.0935465633368934,0.017357148831745,0.0091058029135352,0.00540371675498246,0.0379507429757424,0.0567697804111103,"IV-B",0.56322319350279,"IV-B"
"subject_48_day_21",24822358,0,0,0,148,29,10787,0,0,0,0,0,0,6246,0,0,0,18,0,642,3497,98,1268,0,0,0,0,0,0,0,0,0,1800,0,0,245,0,0,0,0,10180,8471,0,0,0,0,97,169,0,0,0,0,0,0,0,59228,0,0,41,0,0,83,0,0,0,0,61,0,42,1140076,4072,0,421,0,7755036,2034,0,0,0,38,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,65,70458,832,790857,0,173,5573,0,0,0,0,0,412,117,5487,0,0,54,0,347,0,0,337,0,0,0,33,3900875,275,997,0,460559,8498,0,8039,610529,0,61014,3379283,681,17947,321,0,21940,0,2915,0,0,392,13216,0,2340,415,874,0,0,173,0,6397945,170,65,0,0,939,0,0,0,0,0,4916,0,744,0,121,0,0,185,0,0,0,14,126,0,579,124,2943,0,0,17148,109,0,33,0,608,0,26,0,1141,0.000527998663345858,0.00850975395065584,0.045638312747657,0.00430123471546762,0.0535260249680516,0.231584400633692,0.472879568279103,0.114069525786588,0.0140221409896857,0.00702709037731475,0.00448059070196275,0.0306485783967592,0.0428599630641233,"IV-B",0.472879568279103,"IV-B"
"subject_48_day_4",24806050,0,0,0,361,34,13049,0,0,0,0,0,13,20395,0,0,0,0,0,239,1417,62,1940,0,0,0,67,0,0,0,0,0,154,0,0,109,0,0,0,0,3570,4319,0,0,0,0,177,174,0,0,20,0,24,0,0,155415,173,0,24,0,0,297,0,0,0,0,161,0,818,471212,87,0,376,0,4530292,2757,0,0,0,102,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11914,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,411,70,26201,502,768760,0,39,16056,0,0,0,60,0,358,38,919,0,0,31,0,60,0,0,297,0,0,0,6389,3051516,65482,161,0,1499987,21599,243,3975,11176175,0,26063,1157282,13464,40287,54,17,62521,491,2404,0,0,130,2984,0,11677,105,8567,0,0,127,0,1589382,3043,0,0,0,637,0,0,64,0,0,1009,0,3668,0,63,0,0,211,0,0,0,32,1375,0,2470,1688,495,0,0,14823,75,0,17,0,581,0,0,0,696,0.000485065208076996,0.00687634418923594,0.0252076387861157,0.00264220201572707,0.0311490017986239,0.10833326351517,0.206582252259466,0.123516722007381,0.0110907983262002,0.00578889812926052,0.0150741621054489,0.0227835486486807,0.0251212426917927,"IV-B",0.206582252259466,"IV-B"
"subject_48_day_10",28823242,0,0,0,4974,27,17528,0,0,0,0,0,17,68683,0,0,0,0,0,1108,6230,195,1281,0,0,0,0,0,0,0,0,0,1742,0,0,261,0,0,0,0,8635,9108,0,0,0,0,173,552,0,0,34,0,42,0,0,170600,336,0,32,0,0,169,0,0,0,0,773,0,3055,2197672,3571,0,604,31,3159186,5093,0,0,0,27,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41946,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,710,167,63515,4334,1377498,0,56,2270,0,0,0,215,0,419,90,2274,22,0,89,0,150,0,0,266,0,0,0,536,1636290,39144,423,0,648972,27070,315,3621,14515535,0,31691,480522,13546,54624,127,28,58424,464,839,0,0,321,7027,0,13931,118,8454,0,0,125,0,4082964,3472,27,0,0,4695,0,0,183,0,0,4552,0,843,0,200,0,0,470,0,0,0,44,202,22,2644,600,1313,0,0,16293,304,0,24,0,5294,0,0,0,835,0.000408924770481613,0.00560822477404978,0.0172084655903935,0.00266953190936071,0.0206230756447515,0.0659699678653584,0.119078863552806,0.108518901774467,0.00866235697937388,0.00445847562334893,0.0151634567958726,0.0172538068218994,0.0163784089038909,"IV-B",0.119078863552806,"IV-B"
"subject_48_day_27",29359195,0,0,0,174,31,10888,0,0,0,0,0,0,8279,0,0,0,0,0,548,3040,215,648,0,0,0,0,0,0,0,0,0,686,0,0,310,0,0,0,0,11883,11645,0,0,0,0,360,192,0,0,29,0,17,0,0,72501,0,0,26,0,0,146,0,0,0,0,36,0,0,994009,232,0,518,0,10931895,1559,0,0,0,0,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,147,94821,1337,804789,0,83,9950,0,0,0,0,0,447,57,4005,0,0,220,0,218,0,0,424,0,0,0,245,5997279,1005,771,0,309079,7434,0,8307,584403,0,46163,5425816,602,12495,263,0,15333,18,4391,0,0,181,10039,0,1437,478,806,0,0,158,0,3866139,154,14,0,0,1713,0,0,28,0,0,6535,0,1059,0,0,0,0,345,0,0,0,39,315,0,582,0,2597,0,0,15011,72,0,19,0,607,0,53,0,1376,0.000571851146333724,0.00912367071716752,0.0494761505650026,0.00600384545268973,0.0622939676618483,0.254344358548249,0.536921523065491,0.101162981495265,0.0152074915171564,0.00792785600269739,0.00448984264756983,0.0337911568035061,0.0489445011489068,"IV-B",0.536921523065491,"IV-B"
"subject_164_day_26",2063960,0,0,0,0,0,53,0,0,0,0,0,0,11436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,3040,0,0,0,39,520,0,0,0,0,0,0,0,0,0,0,0,0,0,4140,0,0,0,0,0,0,0,0,0,0,27,0,0,43369,0,0,82,0,354862,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28947,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,200,72,0,0,0,0,0,0,0,0,0,608,98,0,0,0,0,0,0,0,218,0,0,0,0,7151,2484,402,0,5013,6539,0,467,1347477,59,1549,373,0,397,83,0,12353,0,677,0,0,310,0,0,30,5173,0,0,0,0,0,25156,1831,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,432,118280,0,0,31,0,284,0,0,0,0,3716,0,0,0,0,74988,0,0,0,0,0.000451621711023176,0.00612420777543581,0.0186814962884862,0.0117899992428499,0.0326894886763895,0.0634590968316612,0.127282575991652,0.0762737614733579,0.00945666505761917,0.00509274639540631,0.0152911301078414,0.0202653962679598,0.0223752502222528,"IV-B",0.127282575991652,"IV-B"
"subject_48_day_7",25164951,0,0,0,624,71,17008,0,0,0,0,0,14,34132,0,0,0,30,0,255,1425,70,886,0,0,0,0,0,0,0,0,0,5397,0,0,44,0,0,0,0,1695,3016,0,0,0,0,555,65,0,0,223,0,46,0,0,108089,0,0,38,0,0,71,0,0,0,0,376,0,35,443641,61163,0,3494,0,4456278,2668,0,0,0,1457,413,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,149443,457,0,0,0,0,0,0,0,0,0,20,0,0,0,0,49,55,12473,2924,779175,0,160,8931,0,0,0,37,0,3324,27,5784,0,0,33,0,296,0,0,201,0,0,0,781,2439150,18052,1075,0,569334,19953,184,22135,11317222,43,82888,355241,12922,46531,397,25,46183,422,894,0,0,53,10737,32,11952,261,8464,0,0,251,0,4036267,2731,170,0,0,3120,0,0,80,0,0,841,0,414,0,226,0,0,94,0,0,0,58,212,0,1564,170,3922,0,0,10558,843,0,48,0,31499,0,33,0,206,0.000507051861152314,0.00734489519769503,0.0263008083802136,0.00714014331334935,0.0354160229050241,0.105500517195996,0.202731274415642,0.126935984676159,0.0112000983346068,0.00574621766047097,0.0148634301652205,0.0238966660250559,0.0267519513726941,"IV-B",0.202731274415642,"IV-B"
"subject_48_day_9",39248434,0,0,0,3338,36,12090,0,0,0,0,55,14,132266,0,0,0,92,0,1621,8681,146,3151,0,30,0,164,0,0,0,0,0,32307,0,0,262,0,0,0,0,9951,9804,0,0,0,0,637,2000,0,0,206,0,0,0,0,185850,464,0,79,0,0,247,0,0,0,0,792,0,3967,2918773,140148,0,6194,17,4356256,1993,0,0,0,594,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51780,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,1038,84,66848,1681,1470704,0,81,14879,0,0,0,339,0,2198,95,4845,130,0,224,0,254,0,0,479,0,0,0,14063,2966647,53567,906,0,2376279,32431,362,21736,17552151,16,83150,1002815,18147,67676,265,32,171790,515,2795,0,0,323,10548,0,17802,226,12512,0,0,244,0,5339681,4349,288,0,0,2137,0,0,118,0,0,5083,0,1234,0,1953,0,0,1458,0,0,27,20,283,0,2678,613,2496,0,0,6841,2949,0,0,0,19887,0,23,0,857,0.000416895064642131,0.00585969669115747,0.0184973576565532,0.00268537084404604,0.0221261044629739,0.0749747338072687,0.135944592471198,0.123996053437949,0.00905968021328501,0.00455924786307119,0.0148235338507829,0.018181775573411,0.017734979204473,"IV-B",0.135944592471198,"IV-B"
"subject_48_day_5",38674125,0,0,0,1668,114,18073,0,0,16,0,39,22,28624,0,0,0,0,0,484,2532,142,7078,0,0,0,165,0,0,0,0,0,437,0,0,113,0,0,0,0,5530,7034,0,0,0,0,1651,483,0,0,70,0,70,26,0,235949,235,0,111,0,0,469,0,0,0,553,535,0,2701,788074,273,0,1149,64,4430143,5609,0,0,0,288,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19484,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,548,117,38004,772,1073796,0,67,22561,0,0,0,167,0,1200,114,1886,0,0,99,0,120,0,0,1183,0,0,0,11330,3167441,114239,541,0,3268864,37156,447,9672,19340383,0,80290,2402139,24828,74191,108,42,247984,750,6574,0,0,316,5329,16,20315,215,17415,0,0,272,0,3081240,5442,0,0,0,1091,0,0,76,0,0,1760,0,4259,0,844,0,0,1503,0,0,23,29,1484,0,8121,14691,624,0,0,17567,311,0,23,0,1487,0,32,0,1452,0.0004129749886715,0.0056272381374905,0.0170287021249939,0.00196142863771541,0.0205908559884641,0.0667653913546105,0.122294328186739,0.110336213755347,0.00890531255615725,0.00452096179629187,0.0153683970908949,0.0173949014680147,0.016715528227421,"IV-B",0.122294328186739,"IV-B"
"subject_48_day_17",29944483,0,0,0,70,109,33425,0,0,0,0,0,0,20577,0,0,0,103,0,1002,2983,94,537,0,0,0,0,0,0,0,0,0,2143,0,0,214,0,0,0,0,8791,9285,0,0,0,0,217,147,0,0,31,0,18,0,0,33769,0,0,39,0,0,75,0,0,0,0,58,0,136,992748,1612,0,608,0,14748763,1002,0,0,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,347464,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,64,68286,1294,1016441,0,34,104997,0,0,0,0,0,214,40,2369,0,0,65,0,111,0,0,175,0,0,0,43,7584018,656,484,0,42952,4813,19,2992,1188367,0,30275,697847,1457,10044,158,0,9442,40,702,0,0,166,5777,0,2089,141,902,0,0,82,0,2939585,285,53,0,0,1359,0,0,26,0,0,4950,0,533,0,75,0,0,87,0,0,0,18,119,0,395,0,1446,0,0,8767,123,0,98,0,515,0,0,0,855,0.000705868135508754,0.0109595379025976,0.0576307051507963,0.0141926099550682,0.0809156651312884,0.270877869777722,0.596462508847171,0.0918462503253164,0.0176163329463776,0.00944803152655972,0.00524926343130552,0.0398102184466693,0.0597800008055026,"IV-B",0.596462508847171,"IV-B"
"subject_48_day_12",21230416,0,0,0,1812,53,18029,0,0,0,0,0,0,75836,0,0,0,178,0,739,4445,129,853,0,32,0,0,22,0,0,0,0,3425,0,0,168,0,0,0,0,7638,7673,0,0,0,0,1736,659,0,0,393,0,50,0,0,57368,389,0,41,0,0,79,0,0,0,0,5800,0,1379,1496563,36690,0,2853,0,6780123,1422,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36459,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,334,53,55107,9501,665083,0,864,3487,0,0,0,175,0,1097,60,2111,60,0,114,0,128,0,0,125,0,0,0,1224,4085942,9258,410,0,322273,8598,63,3543,3331643,0,45645,327825,3818,18978,163,0,22736,102,553,0,0,230,6619,0,4347,130,2288,0,0,91,0,3722041,729,49,0,0,9568,0,0,163,0,0,3929,0,481,0,219,0,0,209,0,0,0,121,684,41,485,142,1539,0,0,9275,662,0,149,0,647,0,59,0,696,0.000601842264600176,0.00945037820613486,0.0468520284461179,0.00523941103206107,0.0575512617979282,0.239441007831328,0.5065638993924,0.145222072305533,0.0155877353692384,0.00796270281246855,0.00893269633832977,0.0342324017529643,0.045836934245939,"IV-B",0.5065638993924,"IV-B"
"subject_48_day_20",26090327,0,0,0,138,105,13087,0,0,0,0,0,0,15238,0,0,0,170,0,864,4792,142,1577,0,0,0,0,0,31,0,0,0,7994,0,0,279,0,0,0,0,10021,10892,0,0,0,0,1124,246,0,0,75,0,30,0,0,118076,0,0,73,0,0,115,0,0,0,0,1286,49,44,1541115,67868,0,3185,0,7570241,4859,0,0,0,70,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,113,76368,2439,1317706,0,131,12227,0,0,0,208,0,3467,142,5974,75,0,125,0,333,0,0,627,0,0,0,51,3543816,933,1037,0,230103,10321,21,9195,1454315,0,106476,2404250,1429,25384,422,0,29831,58,2377,0,0,439,15347,0,3398,385,1830,0,0,250,0,7377015,390,248,0,0,2574,0,0,48,0,0,5710,0,1387,0,478,0,0,143,0,0,24,49,385,18,1746,28,3541,0,0,27653,719,0,399,0,1131,0,77,0,1314,0.000519447583997158,0.00839129876201977,0.0440604080219796,0.00430638710786767,0.051356357494881,0.227026664812471,0.454935570765603,0.122911462726477,0.0137757870095248,0.00690843150870343,0.00532766655702538,0.030126685604616,0.0410614635488316,"IV-B",0.454935570765603,"IV-B"
"subject_35_day_18",2066423,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,598,0,21,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,302,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,35,2023617,0,0,166,476,1040,3955,13,22813,0,0,0,0,0,0,401,0,0,0,0,0,596,0,0,2168,0,0,157,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,60,0,21,46,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2092,14,1589,0,0,0,0,2447,0,0,0,0,75,0,228,0,0,0.999251103172445,0.901876384246104,0.00430952012084768,0.00189002341949357,0.0981635443667971,0.00129572420041489,0.00982840724326684,0.0405582647086536,0.00660305401238015,0.0263843563733835,0.00258331041112106,0.00704691727223208,0.0268870765874693,"I-A",0.999251103172445,"I"
"subject_35_day_20",4672015,0,0,0,0,0,0,0,11,0,0,0,0,77,0,0,0,0,0,0,0,13,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,500,0,26,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,20,0,0,0,103,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,0,44,4601006,0,0,294,769,618,7092,38,53161,0,0,0,20,0,0,556,0,0,0,0,0,785,0,0,1571,0,0,652,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,43,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,37,415,0,80,0,0,0,0,846,0,0,0,0,16,0,56,0,36,0.998958950528903,0.898858576606105,0.00425875282551241,0.00168705313541663,0.0976781264326143,0.00126660533371617,0.00973432978382808,0.0402353815604016,0.00620682984717419,0.0262571561420976,0.00247497768737238,0.00656161450317631,0.0265612314968545,"I-A",0.998958950528903,"I"
"subject_35_day_25",966956,0,24,0,0,0,70,0,0,0,0,0,0,2767,0,0,0,0,0,0,0,59,161,0,0,0,68,0,0,0,0,0,388,0,0,0,0,0,0,13,0,0,0,0,0,0,20378,0,0,0,5599,0,32,24,0,95,31,0,0,0,0,161,0,0,0,0,419,62,135,19,385,0,11381,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,181,0,0,865938,13,0,55,138,9745,1644,0,9399,0,0,0,0,0,0,126,0,0,0,0,0,439,13,0,3140,0,0,921,19,0,84,0,0,0,787,0,0,33,0,0,0,40,0,0,0,0,0,0,20,2457,153,55,0,775,0,0,54,1757,0,4118,1901,0,1278,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919,0,64,0,0,3681,0,0,59,0,0,19,0,177,0,103,0,0,0,0,0,0,43,7629,0,573,0,0,0,0,883,32,0,115,0,131,0,1551,0,161,0.994388156650627,0.943588704489371,0.00523094861845641,0.00736339353195448,0.10810631491133,0.00229066798444025,0.0122852303744596,0.0466743661424495,0.00724640629153237,0.0277002129793886,0.00309911392623349,0.0120712316052917,0.0303842044329669,"I-A",0.994388156650627,"I"
